country,iso,year,debt,inflation,reserves,current_account,fdi,gdp_growth,region
Albania,AL,2021,81.9201331889469,2.04147163139545,7.75053224958908,-7.59590759205624,6.75790671297037,8.96955339178935,Southern Europe
Albania,AL,2020,83.4542023884025,1.62088661717004,9.16482348389535,-8.62504716701021,7.01865154485077,-3.31371614712083,Southern Europe
Albania,AL,2019,74.8082829284774,1.41109078954251,5.94458817000626,-7.82064680790707,7.70621785587149,2.06256753999989,Southern Europe
Albania,AL,2018,63.6337624893814,2.02805963071135,6.37055743693267,-6.60766413996776,7.83109066598543,4.01934561695576,Southern Europe
Albania,AL,2017,75.8887278169195,2.06059845920226,6.57489520485402,-7.54422875202925,7.85544826704409,3.80259872019053,Southern Europe
Albania,AL,2016,80.7355819675527,-0.367317209784652,6.54350256672645,-7.59082599857198,8.80509197849022,3.31498068384137,Southern Europe
Albania,AL,2015,79.8644181475793,3.50120835492657,7.03758370063155,-8.60488046763521,8.69053394301894,2.21872637517804,Southern Europe
Albania,AL,2014,73.3202274771466,1.62586504402604,4.87320220304283,-10.7753990397848,8.69303872198522,1.77444885260394,Southern Europe
Albania,AL,2013,70.5807697920008,1.93762080205223,5.40303177852845,-9.27418778932724,9.81628458243044,1.00201754071108,Southern Europe
Albania,AL,2012,63.6691526405469,2.03159268395296,5.04393065477355,-10.2001762330966,7.45135495532692,1.4172427999078,Southern Europe
